price,apartment_type,metro_station,minutes_to_metro,number_of_rooms,area,living_area,kitchen_area,floor,number_of_floors,renovation
8.67588,New building,Братиславская,13,1,44.04,14.0,17.9,12,16,Cosmetic
13.5,Secondary,Бунинская Аллея,39,2,58.1,29.4,16.1,14,15,Without renovation
4.890008,Secondary,Бунинская Аллея,9,0,19.0,19.0,8.2,1,16,Cosmetic
11.0,Secondary,Кленовый бульвар,4,1,40.9,19.9,9.7,5,12,Without renovation
16.9,Secondary,Пятницкое шоссе,8,3,75.2,46.0,10.2,10,17,Without renovation
34.5,Secondary,Домодедовская,26,6,145.0,93.1,10.2,10,22,European-style renovation
5.95,Secondary, Окская,14,0,15.9,13.4,8.0,2,5,European-style renovation
41.5,Secondary, Новокузнецкая,6,0,44.0,27.0,12.0,3,5,Without renovation
12.9,Secondary,Планерная,13,1,37.8,20.0,10.0,4,22,Cosmetic
11.78625,New building,Депо,19,2,67.35,34.1,14.2,20,11,Cosmetic
13.999,Secondary,Окружная,8,1,37.6,18.0,8.0,8,20,European-style renovation
40.0,Secondary,Шаболовская,8,3,78.0,47.0,10.0,3,20,European-style renovation
56.0,Secondary, Славянский бульвар,16,3,146.0,75.9,18.7,11,31,Without renovation
17.499999,Secondary,Автозаводская,20,1,43.0,23.9,13.2,3,29,Without renovation
11.5,New building,Царицыно,3,2,56.3,28.0,11.0,4,13,Cosmetic
11.0,Secondary,Чертановская,8,1,33.6,18.0,8.0,2,14,European-style renovation
3.6,Secondary,Щелковская,19,0,15.5,11.5,2.0,1,12,Without renovation
3.25,Secondary,Орехово,6,0,10.2,7.3,7.5,1,9,Cosmetic
31.0,Secondary,Водный стадион,11,3,82.0,51.0,12.0,18,29,Without renovation
16.1,Secondary,Лесопарковая,4,2,56.7,32.6,10.7,17,19,Cosmetic
26.9,Secondary,Аминьевская,31,4,81.2,55.3,6.4,12,27,Without renovation
16.698,Secondary, Тверская,6,1,36.3,5.0,9.6,2,8,Without renovation
11.2229,New building,Депо,19,2,63.05,33.5,11.7,12,11,Cosmetic
12.7,Secondary,Ясенево,24,2,52.9,31.2,10.0,2,16,European-style renovation
24.1164,Secondary,Электрозаводская,17,0,87.0,83.0,5.0,6,7,Without renovation
17.95,Secondary,Китай-город,6,0,29.9,21.0,4.0,1,8,Designer
24.072793,Secondary, Серпуховская,5,1,38.1,13.1,14.7,30,41,European-style renovation
4.25,Secondary,Шелепиха,8,0,10.0,7.2,7.5,1,5,Without renovation
5.679,Secondary,Чкаловская,13,0,12.5,10.0,7.7,3,8,Without renovation
14.47308,New building,Братиславская,13,3,89.34,54.0,13.7,4,16,Cosmetic
29.499,Secondary,Фили,13,3,67.0,38.0,20.0,12,16,Designer
13.639887,New building,Каширская,3,2,39.72,22.2,9.9,6,10,Cosmetic
16.5,Secondary,Фонвизинская,7,3,65.0,45.0,6.5,2,12,Cosmetic
8.2,Secondary,Прокшино,13,0,21.2,12.9,8.4,11,17,Cosmetic
6.4,Secondary,Щербинка,12,0,29.2,14.6,4.0,13,18,Without renovation
13.7,Secondary, Нахимовский проспект,4,0,48.0,30.0,10.0,4,23,Without renovation
4.8,Secondary,Некрасовка,9,0,18.0,11.2,8.1,1,17,Cosmetic
35.0,Secondary,Мичуринский проспект,12,4,111.8,63.3,9.8,5,14,Cosmetic
21.3,Secondary,Народное Ополчение,12,1,42.6,14.5,15.4,28,5,Without renovation
11.07516,New building,Братиславская,13,2,62.22,33.6,11.8,11,16,Cosmetic
15.9,Secondary,Селигерская,10,2,52.0,28.4,9.8,13,13,European-style renovation
17.5,Secondary,Менделеевская,12,1,35.8,19.0,9.0,3,12,European-style renovation
28.0,Secondary,ВДНХ,15,3,90.0,53.7,8.0,6,8,European-style renovation
23.7,Secondary,Бульвар Рокоссовского,5,4,97.4,73.7,8.2,4,5,Cosmetic
59.0,Secondary, Раменки,12,3,76.0,40.6,12.9,15,51,Designer
8.67588,New building,Братиславская,13,1,44.04,24.4,10.3,15,16,Cosmetic
23.373011,Secondary,Панфиловская,5,2,73.7,43.1,5.3,2,11,European-style renovation
11.7,Secondary,Коммунарка,39,2,54.5,31.5,10.6,9,17,Cosmetic
8.9775,Secondary,Братиславская,16,1,34.9,19.8,9.0,6,9,Cosmetic
49.068328,Secondary, Белорусская,8,2,74.6,39.8,12.8,12,36,Without renovation
17.999,Secondary,Народное Ополчение,12,1,43.0,23.9,12.0,10,5,Without renovation
8.041,New building,Депо,19,1,43.0,16.4,13.5,9,11,Cosmetic
10.765025,New building,Каширская,4,2,44.64,24.7,10.3,3,10,Cosmetic
21.476447,Secondary, Давыдково,5,4,71.3,51.2,3.0,8,16,European-style renovation
28.245,Secondary, Октябрьская,1,6,26.9,16.9,5.0,2,9,European-style renovation
44.3,Secondary,Дмитровская,14,4,87.0,72.0,12.0,34,49,European-style renovation
9.85425,New building,Депо,19,2,56.31,30.6,11.3,2,11,Cosmetic
16.7,Secondary,Беляево,19,1,42.7,20.0,12.0,6,20,European-style renovation
35.5,Secondary,Измайловская,10,2,76.3,45.0,18.0,9,28,European-style renovation
15.849,Secondary, Бауманская,8,1,38.0,24.0,7.0,4,6,Cosmetic
17.0,Secondary,Нагатинский Затон,20,2,34.3,22.8,3.6,15,18,Designer
19.65,Secondary,Бауманская,14,2,45.0,35.0,4.0,1,3,Designer
14.8,Secondary,Бауманская,8,1,38.0,16.0,12.0,3,14,Cosmetic
66.937499,Secondary, Тимирязевская,2,0,157.5,16.1,19.7,5,16,Without renovation
8.534309,Secondary, Ольховая,17,1,37.0,12.4,11.7,7,15,Cosmetic
68.0,Secondary, Чистые пруды,8,5,136.0,100.0,20.0,2,6,European-style renovation
8.0,Secondary, Юго-Восточная,13,1,33.0,18.0,6.0,9,9,Cosmetic
24.0,Secondary,Красные ворота,9,2,61.0,35.8,8.0,3,10,Cosmetic
31.5,Secondary,Улица Старокачаловская,7,4,91.3,60.0,8.5,6,14,Designer
18.0,Secondary, Багратионовская,22,2,44.0,19.0,10.3,14,18,Designer
13.59,Secondary,Щелковская,14,2,45.0,28.5,5.6,1,5,Cosmetic
59.999,Secondary,Красные ворота,9,4,111.5,67.9,20.0,5,5,European-style renovation
16.3,Secondary,ЗИЛ,16,1,39.1,15.0,18.0,5,7,Without renovation
31.9,Secondary,Фили,18,3,86.4,56.0,14.0,25,28,Cosmetic
5.95028,New building,Депо,20,0,26.9,12.7,6.9,9,11,Cosmetic
62.0,Secondary,Улица 1905 года,7,2,59.0,35.0,10.0,8,24,European-style renovation
22.0,Secondary,Бескудниково,9,3,74.6,51.2,9.2,5,15,Designer
11.90718,New building,Аннино,18,2,79.7,43.4,10.0,4,22,Cosmetic
80.0,Secondary,Петровский парк,13,4,136.0,60.0,45.0,3,42,Without renovation
72.0,Secondary, Петровский Парк,15,4,91.0,59.0,11.0,10,41,Designer
21.0,New building,Красногвардейская,2,2,60.0,32.5,11.6,22,20,European-style renovation
12.5,Secondary,Давыдково,19,3,49.5,37.0,9.0,8,9,Without renovation
8.95656,New building,Депо,19,1,44.56,13.9,18.5,20,11,Cosmetic
5.1775,New building,Депо,19,0,27.25,17.6,8.9,8,11,Cosmetic
9.647,Secondary,ЗИЛ,15,0,21.0,12.8,8.4,16,28,Cosmetic
14.36,Secondary,Бульвар Рокоссовского,24,1,42.5,11.5,27.0,15,25,Designer
12.5,Secondary,Щелковская,25,3,51.0,34.0,6.0,6,9,Cosmetic
17.5,Secondary,Южная,23,2,56.0,29.0,11.0,19,23,Cosmetic
3.6,Secondary,Текстильщики,14,0,13.4,8.9,7.7,2,12,Cosmetic
10.64692,New building,Депо,19,2,59.48,32.2,11.6,5,11,Cosmetic
14.5,New building,Варшавская,6,3,66.18,35.6,12.1,3,15,Cosmetic
31.5,Secondary,Октябрьское поле,6,4,88.9,52.8,15.0,3,6,European-style renovation
38.0,Secondary,Краснопресненская,8,3,65.6,35.3,8.0,8,10,Designer
70.0,Secondary, Тульская,5,4,184.5,95.4,21.9,8,8,Without renovation
13.5,Secondary,Братиславская,15,3,60.5,38.7,8.3,4,5,Without renovation
10.70184,New building,Братиславская,13,2,62.22,32.1,10.7,12,16,Cosmetic
29.0,Secondary,Тестовская,15,3,70.6,50.0,6.0,3,5,European-style renovation
15.0,Secondary,Теплый Стан,9,2,52.2,31.0,8.5,9,17,European-style renovation
15.528071,New building,Курьяново,16,2,66.73,33.9,15.2,3,25,Cosmetic
79.5,Secondary,Академическая,13,4,165.3,87.2,15.0,4,21,Designer
12.2145,New building,Депо,19,3,71.85,38.5,12.6,14,11,Cosmetic
24.466924,Secondary, Зорге,2,2,54.7,26.9,13.9,2,23,European-style renovation
14.9,Secondary,Лихоборы,9,4,62.2,46.3,6.0,1,9,European-style renovation
11.77863,New building,Перерва,4,2,59.1,23.6,22.3,4,23,Cosmetic
8.50744,New building,Депо,19,1,44.08,14.0,18.5,3,11,Cosmetic
5.15225,New building,Депо,19,0,27.85,17.9,8.9,5,11,Cosmetic
15.50604,New building,Кантемировская,20,3,74.8,34.6,26.7,27,14,Cosmetic
84.42,Secondary, Площадь Революции,2,6,40.05,20.9,5.0,1,4,Designer
6.675,New building,Депо,19,1,37.5,14.1,11.3,2,11,Cosmetic
12.47246,New building,Депо,19,2,70.07,32.3,14.5,15,11,Cosmetic
22.0,Secondary,Прокшино,13,4,85.8,53.6,9.2,14,18,Without renovation
26.0,Secondary,Селигерская,28,4,104.0,65.0,11.0,14,18,Designer
55.9,Secondary,Улица 1905 года,12,4,90.0,47.6,14.1,8,44,Without renovation
9.74168,New building,Кантемировская,4,1,44.2,16.0,19.5,9,14,Cosmetic
11.64768,New building,Братиславская,13,2,66.18,32.8,14.2,3,16,Cosmetic
9.6675,New building,Братиславская,13,2,64.45,32.6,14.2,23,16,Cosmetic
26.509241,Secondary, Селигерская,10,4,84.7,34.7,31.3,25,30,European-style renovation
22.0,Secondary,Раменки,10,1,40.4,25.0,10.0,13,15,Without renovation
70.0,Secondary, ЦСКА,10,4,147.4,84.8,18.5,2,32,Designer
11.5,Secondary,Озёрная,8,2,38.9,23.4,6.0,8,14,Without renovation
31.0,Secondary,Ломоносовский проспект,20,3,73.2,48.0,9.0,3,12,Cosmetic
28.849099,Secondary, Красный Балтиец,4,2,66.2,26.2,20.3,9,20,European-style renovation
14.8,Secondary,Говорово,8,1,46.7,24.4,10.2,2,25,Cosmetic
13.35,Secondary,Улица Скобелевская,12,1,45.7,13.3,20.3,25,33,European-style renovation
26.7,Secondary, Селигерская,11,3,57.4,20.0,10.0,1,39,Designer
34.0,Secondary,Савёловская,15,3,87.2,57.2,10.0,3,9,European-style renovation
42.7,Secondary,Филевский парк,9,3,100.0,70.0,20.0,15,22,Designer
18.50003,New building,Каширская,4,3,66.32,35.7,12.1,11,10,European-style renovation
6.0643,New building,Братиславская,13,0,32.78,22.2,9.4,9,16,Cosmetic
59.0,Secondary,Динамо,10,4,97.0,60.0,20.0,18,19,Designer
24.2,Secondary,Водный стадион,11,2,54.6,29.0,12.6,4,29,Designer
3.05,Secondary,Бибирево,10,0,11.5,7.9,7.6,1,12,Cosmetic
33.9,Secondary,Бульвар Рокоссовского,9,3,90.9,52.8,12.6,16,30,European-style renovation
12.6,Secondary,Бульвар Рокоссовского,16,2,53.5,29.2,11.1,1,5,Cosmetic
10.7,Secondary,Измайлово,9,0,26.4,15.5,8.8,4,4,Designer
26.0,Secondary, Славянский бульвар,14,3,62.5,38.6,6.4,3,12,Designer
17.99,Secondary,Бабушкинская,28,3,60.3,30.0,11.6,2,15,European-style renovation
11.4721,New building,Братиславская,13,2,64.45,34.7,12.0,14,16,Cosmetic
10.2,Secondary,Бутырская ,12,0,22.0,12.0,3.0,24,33,Cosmetic
79.999,Secondary,Раменки,12,5,180.0,90.0,40.0,8,17,European-style renovation
12.0,Secondary,Щукинская,25,2,45.0,29.0,6.0,1,5,Cosmetic
27.0,Secondary, ЦСКА,9,0,51.9,28.4,10.9,22,24,Without renovation
77.0,Secondary,Хорошёвская,6,5,133.0,90.0,15.0,23,24,Designer
17.19,Secondary,Сухаревская,8,1,37.8,19.3,8.6,3,8,European-style renovation
5.04125,New building,Депо,19,0,27.25,17.6,8.9,2,11,Cosmetic
4.15,Secondary,Лианозово,9,0,17.3,14.0,8.1,1,16,Without renovation
12.2,Secondary,Аэропорт,3,0,27.1,22.1,5.0,4,4,Designer
9.5432,New building,Кантемировская,5,1,40.84,17.1,10.2,24,14,Cosmetic
12.2056,New building,Братиславская,13,2,69.35,28.1,21.3,3,16,Cosmetic
7.7,Secondary,Бабушкинская,24,0,17.5,14.0,2.0,2,5,European-style renovation
17.8,Secondary,Октябрьское поле,15,3,71.1,52.0,8.0,1,5,European-style renovation
17.697207,New building,Каширская,4,3,74.72,39.9,12.8,2,10,European-style renovation
15.10012,New building,Каширская,4,2,48.45,26.6,10.6,6,10,Cosmetic
9.41868,New building,Депо,19,1,46.17,25.5,10.5,25,11,Cosmetic
24.0,Secondary,Автозаводская,21,1,44.0,20.0,13.0,9,32,Without renovation
26.7,Secondary, Калужская,12,3,79.0,39.6,21.2,13,47,European-style renovation
3.57,Secondary, Ленинский проспект,5,0,15.0,9.7,7.9,2,5,European-style renovation
5.5,Secondary,Лихоборы,21,0,28.0,16.0,4.0,4,5,Designer
7.704,New building,Депо,19,1,38.52,21.6,9.8,11,11,Cosmetic
6.5,Secondary, Окружная,2,0,18.0,11.2,8.1,5,6,European-style renovation
48.99,Secondary, Шелепиха,5,3,85.5,29.0,13.7,36,51,Designer
11.0,Secondary,Выхино,20,2,44.6,28.4,3.0,6,9,European-style renovation
36.0,Secondary, Алексеевская,7,3,92.9,48.0,20.3,5,17,Without renovation
10.0,Secondary,Измайловская,7,2,46.0,30.0,6.7,5,5,Cosmetic
24.5,Secondary, Ростокино,11,0,100.0,75.0,20.0,8,38,Without renovation
15.521892,Secondary, Очаково,15,1,31.9,12.4,10.8,31,48,Cosmetic
15.32543,New building,Варшавская,6,2,62.83,33.9,11.8,6,15,Cosmetic
7.5597,New building,Братиславская,5,1,33.9,15.6,10.5,4,16,Cosmetic
13.0,Secondary,Домодедовская,18,1,39.7,14.0,17.0,14,25,Cosmetic
10.6675,New building,Братиславская,13,2,62.75,24.8,17.5,4,16,Cosmetic
23.5,Secondary,Минская,58,1,45.5,15.0,16.0,5,14,Without renovation
17.54516,Secondary, Аэропорт Внуково,17,4,86.6,43.4,22.5,7,9,European-style renovation
16.7,Secondary,Пролетарская,16,2,52.4,32.5,10.0,9,14,Cosmetic
8.21826,New building,Депо,19,1,46.17,14.2,18.7,14,11,Cosmetic
6.3,Secondary,Пятницкое шоссе,24,0,20.0,10.0,6.0,15,25,Cosmetic
20.5,Secondary,Угрешская,7,2,60.5,29.0,20.0,13,30,Without renovation
11.92095,New building,Депо,19,2,67.35,34.1,14.2,23,11,Cosmetic
10.2579,New building,Братиславская,13,2,66.18,32.9,14.2,21,16,Cosmetic
8.43357,New building,Братиславская,13,1,42.81,23.8,10.2,12,16,Cosmetic
38.0,Secondary, Ростокино,12,0,109.0,57.2,15.7,55,59,Without renovation
24.4,Secondary,Ольховая,18,3,99.0,36.0,28.0,3,8,Without renovation
71.300616,Secondary, Шелепиха,9,5,137.8,70.3,43.9,26,32,Without renovation
8.17671,New building,Братиславская,13,1,42.81,23.8,10.2,11,16,Cosmetic
54.0,Secondary,Чертановская,18,4,117.0,92.0,19.0,10,39,Designer
23.9,Secondary,Коньково,8,3,72.0,45.0,8.0,8,17,Cosmetic
11.789725,New building,Каширская,6,2,42.41,23.6,10.1,7,10,Cosmetic
18.095131,New building,Каширская,3,2,61.1,33.0,11.7,9,10,European-style renovation
12.7,Secondary,Крымская,5,2,37.1,20.9,7.4,9,9,Cosmetic
12.1,Secondary,Маяковская,9,0,18.2,13.0,3.0,2,6,Designer
21.0,Secondary, Угрешская,4,0,68.7,32.7,16.4,22,30,Without renovation
15.0,Secondary,Бульвар Рокоссовского,23,3,57.3,39.7,5.7,4,9,Cosmetic
18.84,Secondary,Митино,6,3,75.0,54.0,12.0,12,14,European-style renovation
8.7,Secondary,Семеновская,18,0,21.1,14.0,3.0,2,2,European-style renovation
14.5,Secondary,ЦСКА,11,0,32.1,20.0,5.0,13,15,Designer
16.999,Secondary,Текстильщики,11,3,64.4,43.9,7.3,4,9,Designer
8.38134,New building,Депо,19,1,44.82,24.8,10.3,9,11,Cosmetic
7.45752,New building,Депо,19,1,38.64,16.0,10.0,7,11,Cosmetic
4.65,Secondary,Южная,6,0,19.0,11.7,8.2,1,9,Cosmetic
9.85425,New building,Депо,19,2,56.31,30.6,11.3,8,11,Cosmetic
5.7,Secondary,Окружная,7,0,20.0,14.9,1.0,2,5,European-style renovation
83.0,Secondary, Ломоносовский проспект,4,2,66.0,35.5,12.1,3,8,Without renovation
5.9,Secondary,Покровское,32,0,27.5,16.0,8.9,2,18,Without renovation
17.0,Secondary, Балтийская,15,0,45.4,25.1,10.4,1,5,Without renovation
9.8,Secondary,Первомайская,11,2,45.0,26.0,6.0,1,5,Without renovation
11.0,Secondary,Филевский парк,10,1,35.0,20.0,10.0,8,4,Cosmetic
12.9,Secondary,Коммунарка,26,2,46.4,30.6,7.4,5,16,Cosmetic
11.5,Secondary,Пражская,8,2,36.9,23.3,5.6,10,14,Cosmetic
10.2,Secondary,Лесопарковая,8,1,35.0,14.0,12.0,3,26,Cosmetic
10.75712,New building,Братиславская,13,2,61.12,33.0,11.7,3,16,Cosmetic
49.0,Secondary,Электрозаводская,10,4,130.0,90.0,12.0,3,16,Without renovation
19.045534,Secondary, Народное Ополчение,18,1,32.3,15.1,8.2,19,29,European-style renovation
50.0,Secondary,Гражданская,8,4,132.7,95.0,10.0,24,34,Designer
8.64447,New building,Братиславская,13,1,44.79,24.8,10.3,7,16,Cosmetic
5.93205,New building,Депо,19,0,27.85,17.9,8.9,20,11,Cosmetic
41.0,Secondary,Зорге,14,3,103.7,67.5,10.1,4,7,Designer
67.5,Secondary, Народное Ополчение,3,6,280.0,195.0,21.0,15,16,European-style renovation
15.95,Secondary,Народное Ополчение,9,2,52.1,30.5,8.8,3,12,Cosmetic
11.9,Secondary,Кленовый бульвар,2,1,34.8,19.4,9.6,8,12,European-style renovation
9.25,Secondary, Филатов Луг,11,1,37.5,19.0,7.0,4,17,European-style renovation
3.95,Secondary,Новогиреево,26,0,16.9,10.7,8.0,1,9,Cosmetic
51.0,Secondary, Шелепиха,18,3,98.2,58.2,16.9,18,19,Without renovation
35.0,Secondary, Выставочная,12,0,40.0,20.0,10.0,59,68,Without renovation
15.0,Secondary,Люблино,14,2,56.0,34.0,10.2,8,17,Cosmetic
10.1358,New building,Депо,19,2,56.31,30.6,11.3,10,11,Cosmetic
26.8,Secondary,Озёрная,21,2,63.7,35.7,14.1,19,27,European-style renovation
12.3,Secondary,Новые Черемушки,15,1,36.6,20.0,8.0,11,14,Cosmetic
28.5,Secondary,Новые Черемушки,15,3,82.0,44.0,9.0,6,9,Cosmetic
11.593356,New building,Каширская,4,2,42.63,23.7,10.2,3,10,Cosmetic
21.0,Secondary,Отрадное,12,2,57.9,33.8,10.2,15,22,European-style renovation
75.425,Secondary,ЗИЛ,22,5,138.4,72.1,18.1,4,15,Designer
13.22468,Secondary,Некрасовка,19,2,66.8,35.9,12.2,22,25,Cosmetic
7.4,Secondary,Электрозаводская,12,0,21.4,13.0,8.4,1,8,European-style renovation
13.3,Secondary,Сетунь,5,2,46.0,25.0,8.0,2,5,European-style renovation
11.5,Secondary,Владыкино,20,1,41.8,21.0,8.8,9,12,Designer
14.2636,New building,Братиславская,13,3,84.4,50.7,10.0,13,16,Cosmetic
5.9,Secondary,Беговая,9,0,12.0,8.4,7.6,5,5,European-style renovation
35.35128,Secondary, Беговая,11,3,88.8,47.0,14.0,24,25,European-style renovation
22.8,Secondary,Верхние Лихоборы,4,3,76.7,46.6,10.2,20,22,Designer
13.122,New building,Депо,19,3,81.0,43.1,13.3,2,11,Cosmetic
6.2567,New building,Депо,19,1,35.15,17.6,8.9,9,11,Cosmetic
12.5,Secondary,Бунинская Аллея,9,2,54.0,29.4,11.1,4,16,Cosmetic
3.15,Secondary,Улица Скобелевская,16,0,12.1,8.5,7.6,3,34,European-style renovation
5.99,Secondary, Чкаловская,11,0,13.2,8.8,7.7,3,8,Without renovation
11.9358,New building,Депо,19,2,66.31,33.3,14.2,22,11,Cosmetic
11.0,Secondary,Тушинская,11,2,44.0,28.0,6.0,6,14,Cosmetic
22.999999,Secondary, Трикотажная,5,6,63.0,20.0,11.9,4,19,European-style renovation
39.5,Secondary,Технопарк,14,0,70.8,47.0,12.0,2,15,Without renovation
12.1,Secondary,Народное Ополчение,11,1,38.8,20.9,8.6,6,12,Cosmetic
10.76722,New building,Депо,19,2,60.49,27.6,16.7,14,11,Cosmetic
12.69,Secondary,Отрадное,16,1,39.8,18.7,9.0,9,17,Cosmetic
10.059,New building,Депо,19,3,71.85,43.5,10.2,15,11,Cosmetic
11.29,Secondary,Митино,8,1,38.0,18.0,8.5,17,17,European-style renovation
16.5,Secondary,Речной вокзал,22,4,65.0,35.0,6.0,1,9,Designer
13.8,Secondary,Чертановская,9,1,41.5,19.8,9.9,5,24,Cosmetic
21.0,Secondary,Братиславская,6,3,81.5,43.1,12.0,8,17,European-style renovation
10.45,Secondary,Бабушкинская,5,1,38.6,20.7,8.4,2,12,Cosmetic
72.75,Secondary, Калужская,17,5,143.2,100.0,16.1,43,46,Designer
12.5,Secondary,Беляево,10,3,58.9,41.5,6.1,2,5,Cosmetic
8.47098,New building,Депо,19,1,44.82,16.3,15.4,7,11,Cosmetic
8.43357,New building,Братиславская,13,1,42.81,23.8,10.2,14,16,Cosmetic
5.75,Secondary,Савёловская,9,0,14.5,9.5,7.8,1,4,Without renovation
5.55,Secondary,Студенческая,9,0,12.3,8.4,7.7,1,5,Cosmetic
5.35,Secondary,Семеновская,6,0,13.3,6.3,2.0,4,4,Designer
13.5,Secondary,Люблино,10,2,49.1,31.1,10.0,1,12,Cosmetic
11.5,Secondary,Лесопарковая,3,1,35.0,13.6,11.5,13,19,European-style renovation
15.5,Secondary,Народное Ополчение,14,1,38.3,12.5,13.1,16,23,Without renovation
13.5,Secondary,Преображенская площадь,15,3,57.0,41.0,6.4,1,5,Cosmetic
5.05,Secondary,Рязанский проспект,16,0,26.9,15.7,8.9,1,6,European-style renovation
11.1566,New building,Братиславская,5,2,61.3,21.9,15.8,18,16,Cosmetic
52.0,Secondary,Покровское,25,5,210.0,120.0,29.0,11,17,Designer
11.97858,New building,Братиславская,13,2,66.18,35.6,12.1,23,16,Cosmetic
12.2056,New building,Братиславская,13,2,69.35,37.2,12.4,3,16,Cosmetic
8.01741,New building,Братиславская,13,1,44.79,17.5,11.7,2,16,Cosmetic
24.2,Secondary,Коломенская,8,2,64.0,33.9,9.0,2,17,European-style renovation
15.999,Secondary,Локомотив,16,2,51.7,24.1,20.2,5,33,European-style renovation
7.91744,New building,Братиславская,5,1,35.6,10.1,16.4,3,16,Cosmetic
9.04932,New building,Депо,19,1,46.17,25.5,10.5,6,11,Cosmetic
28.5,Secondary, Селигерская,19,2,71.8,28.0,13.1,4,24,European-style renovation
10.46848,New building,Депо,19,2,59.48,28.0,12.3,3,11,Cosmetic
13.5,Secondary,Нагатинский Затон,11,1,40.0,20.0,12.0,7,12,European-style renovation
10.36866,New building,Братиславская,13,2,59.59,32.3,11.6,14,16,Cosmetic
5.4,Secondary,Юго-Восточная,10,0,15.0,12.0,2.0,1,14,European-style renovation
14.3,Secondary,Коммунарка,14,2,54.7,28.1,10.8,3,15,European-style renovation
25.49,Secondary,Улица 1905 года,12,2,65.0,38.0,12.0,5,5,Cosmetic
31.0,Secondary,Академическая,17,1,45.0,19.0,16.0,8,19,Designer
11.2506,New building,Братиславская,13,2,66.18,35.6,12.1,10,16,Cosmetic
10.07,Secondary,Беляево,14,1,34.1,17.1,8.1,1,9,Cosmetic
5.900291,Secondary, Преображенская площадь,10,0,15.7,10.1,7.9,2,4,Cosmetic
11.4,Secondary,Аэропорт,3,0,25.8,20.8,5.0,3,4,Designer
13.1,Secondary,Озёрная,19,1,45.0,16.0,12.0,9,15,Cosmetic
6.35,Secondary,Внуково,25,0,22.8,13.7,8.5,4,9,Cosmetic
8.03088,New building,Депо,20,1,42.9,15.9,16.6,12,11,Cosmetic
5.95,Secondary,Электрозаводская,12,0,18.2,15.0,2.0,8,8,Designer
22.0,Secondary,Москва-Товарная,4,0,42.0,35.0,3.0,12,19,European-style renovation
49.5,Secondary,Алексеевская,11,4,130.0,75.0,19.0,4,4,Designer
29.95,Secondary,Римская,9,4,112.0,58.8,10.0,10,12,Cosmetic
8.41164,New building,Братиславская,13,1,44.04,24.4,10.3,14,16,Cosmetic
19.45,Secondary,Прокшино,12,4,82.8,56.0,7.0,5,16,Without renovation
10.08,New building,Депо,19,2,67.2,36.1,10.5,22,11,Cosmetic
37.0,Secondary, Терехово ,8,3,73.6,37.0,18.0,2,19,European-style renovation
28.8,Secondary,Новые Черемушки,14,3,76.6,52.8,13.0,4,17,European-style renovation
10.879,New building,Депо,19,2,63.25,34.1,11.9,12,11,Cosmetic
4.8,Secondary,Селигерская,27,0,13.6,9.0,7.8,2,3,Cosmetic
6.55,Secondary,Окружная,3,0,17.8,14.0,2.8,2,5,Cosmetic
4.99,Secondary,Нижегородская,12,0,18.0,11.2,7.0,3,4,Designer
12.05565,New building,Депо,19,2,67.35,36.2,12.2,9,11,Cosmetic
56.0,Secondary, Мнёвники,28,4,111.2,50.0,40.0,16,56,Designer
13.8,Secondary,Некрасовка,13,2,62.8,42.0,18.0,23,19,Cosmetic
4.55,Secondary,Покровское,32,0,19.0,11.7,8.2,2,18,Cosmetic
14.76,Secondary,Автозаводская,13,1,43.5,23.3,11.6,7,12,Cosmetic
4.95,Secondary,Рассказовка,6,0,20.0,12.2,8.3,2,23,Without renovation
29.20155,Secondary, Киевская,8,1,30.45,17.5,9.2,2,14,European-style renovation
10.82771,New building,Депо,19,2,60.49,32.7,11.6,5,11,Cosmetic
27.709,Secondary,ЗИЛ,12,2,60.7,32.8,11.7,26,40,European-style renovation
11.841778,New building,Каширская,4,1,41.12,22.9,10.0,2,10,Cosmetic
83.999,Secondary, Минская,28,5,135.0,20.0,17.8,7,14,Without renovation
11.6,Secondary,Хорошево,21,0,24.5,14.5,8.7,16,39,Without renovation
67.5,Secondary, Народное Ополчение,3,6,280.0,195.0,21.0,15,16,European-style renovation
18.8,Secondary, Мичуринский проспект,6,1,46.0,25.4,10.4,30,41,Without renovation
28.226582,Secondary, Стрешнево,3,3,64.6,43.4,5.2,18,30,European-style renovation
10.94878,New building,Братиславская,13,2,61.51,33.2,11.7,12,16,Cosmetic
14.8,Secondary,Некрасовка,19,2,61.0,31.0,14.0,5,17,Designer
35.964753,Secondary, Ростокино,14,2,109.7,82.3,15.7,37,58,European-style renovation
56.085,Secondary,ЗИЛ,21,4,115.0,60.3,16.2,3,15,Without renovation
34.9,Secondary,Динамо,15,4,131.0,90.0,15.0,4,7,Without renovation
49.99,Secondary,Павелецкая,19,3,96.0,56.0,25.0,26,47,Cosmetic
13.2,Secondary,Царицыно,18,2,44.0,29.0,6.0,3,5,Cosmetic
11.9,Secondary,Нижегородская,12,1,35.0,14.0,10.0,16,22,Without renovation
14.9,Secondary,Жулебино,5,1,56.2,30.5,10.0,6,14,Cosmetic
10.7185,New building,Депо,19,2,63.05,34.0,11.9,4,11,Cosmetic
12.138,New building,Депо,19,3,71.4,43.2,10.0,4,11,Cosmetic
17.3,Secondary,Стрешнево,16,3,65.0,40.0,10.0,5,22,Without renovation
22.834,Secondary, Бауманская,19,0,69.7,59.7,5.0,6,7,Without renovation
23.0,Secondary, Рассказовка,5,0,85.0,60.0,11.0,10,22,European-style renovation
